,t,x,y,ω
145,2.431,0.115,0.35,-262.1
146,2.4479999999999995,0.142,0.347,-316.9
147,2.465,0.178,0.323,-319.6
148,2.482,0.202,0.311,-233.6
149,2.4989999999999997,0.214,0.287,-238.8
150,2.5149999999999997,0.229,0.263,-284.7
151,2.532,0.25,0.239,-318.1
152,2.5489999999999995,0.265,0.209,-309.2
153,2.566,0.268,0.177,-266.6
154,2.582,0.271,0.153,-274.7
155,2.599,0.28,0.126,-286.4
156,2.6159999999999997,0.283,0.102,-279.5
157,2.633,0.283,0.07479,-315.7
158,2.649,0.277,0.04488,-345.1
159,2.6659999999999995,0.265,0.01496,-333.2
160,2.683,0.262,-0.008975,-280.2
161,2.7,0.25,-0.02693,-404.6
162,2.7169999999999996,0.226,-0.06283,-466.7
163,2.7329999999999997,0.202,-0.08078,-432.1
164,2.75,0.202,-0.117,-446.5
165,2.7669999999999995,0.172,-0.129,-390.1
166,2.784,0.163,-0.153,-341.1
167,2.8,0.136,-0.153,-345.1
168,2.817,0.112,-0.159,-366.2
169,2.8339999999999996,0.09125,-0.162,-481.8
170,2.851,0.06432,-0.185,-560.1
171,2.8679999999999994,0.0344,-0.182,-414.1
172,2.8839999999999995,0.01645,-0.18,-502.8
173,2.901,-0.01945,-0.18,-561.3
174,2.918,-0.04338,-0.18,-387.0
175,2.9349999999999996,-0.06133,-0.177,-374.3
176,2.9509999999999996,-0.07928,-0.162,-615.7
177,2.968,-0.127,-0.153,-609.6
178,2.9849999999999994,-0.139,-0.132,-202.1
179,3.002,-0.139,-0.132,-89.6
180,3.018,-0.151,-0.129,-369.2
181,3.035,-0.169,-0.102,-309.1
182,3.0519999999999996,-0.181,-0.105,-158.5
183,3.069,-0.205,-0.09873,-279.2
184,3.0859999999999994,-0.214,-0.08078,-326.9
185,3.1019999999999994,-0.25,-0.06582,-274.1
186,3.1189999999999998,-0.265,-0.05385,-255.4
187,3.136,-0.277,-0.02992,-341.8
188,3.1529999999999996,-0.286,0.0,-377.9
189,3.1689999999999996,-0.289,0.03291,-263.5
190,3.186,-0.289,0.04488,-192.9
191,3.2029999999999994,-0.286,0.06582,-255.6
192,3.2199999999999998,-0.277,0.08676,-269.7
193,3.2359999999999998,-0.274,0.111,-232.4
194,3.253,-0.28,0.132,-303.8
195,3.2699999999999996,-0.271,0.171,-327.5
196,3.287,-0.262,0.191,-165.7
197,3.3040000000000003,-0.259,0.2,-227.2
198,3.3199999999999994,-0.256,0.245,-324.2
199,3.3369999999999997,-0.232,0.263,-263.8
200,3.354,-0.217,0.284,-254.9
201,3.3709999999999996,-0.193,0.299,-267.6
202,3.3869999999999996,-0.181,0.335,-264.9
203,3.404,-0.154,0.347,-294.4
204,3.4210000000000003,-0.121,0.362,-272.5
205,3.4379999999999997,-0.09723,0.368,-239.2
206,3.4539999999999997,-0.0703,0.38,-250.1
207,3.471,-0.04338,0.386,-266.6
208,3.4879999999999995,-0.01047,0.389,-289.7
209,3.505,0.02244,0.389,-224.2
210,3.5220000000000002,0.04039,0.386,-214.2
211,3.5380000000000003,0.0703,0.38,-230.8
212,3.5549999999999997,0.09125,0.374,-205.7
213,3.572,0.115,0.368,-260.4
214,3.5889999999999995,0.142,0.344,-310.4
215,3.6049999999999995,0.175,0.332,-233.3
216,3.622,0.187,0.32,-242.1
217,3.6390000000000002,0.217,0.299,-294.6
218,3.6559999999999997,0.235,0.278,-244.2
219,3.673,0.241,0.248,-265.3
220,3.689,0.259,0.224,-236.6
221,3.7059999999999995,0.265,0.206,-258.9
222,3.723,0.28,0.177,-307.7
223,3.74,0.292,0.153,-262.4
224,3.7560000000000002,0.283,0.123,-271.3
225,3.7729999999999997,0.286,0.09573,-278.5
226,3.79,0.286,0.0718,-313.9
227,3.8069999999999995,0.277,0.03889,-344.7
228,3.8229999999999995,0.268,0.01197,-317.2
229,3.84,0.259,-0.01197,-380.0
230,3.857,0.25,-0.04488,-426.7
231,3.8739999999999997,0.226,-0.06881,-412.8
232,3.891,0.208,-0.09274,-420.2
233,3.907,0.184,-0.111,-375.7
234,3.9239999999999995,0.169,-0.126,-231.1
235,3.941,0.16,-0.129,-364.4
236,3.9579999999999993,0.133,-0.153,-531.3
237,3.9739999999999993,0.112,-0.171,-476.2
238,3.9910000000000005,0.09125,-0.194,-496.3
239,4.008,0.05834,-0.194,-480.1
240,4.0249999999999995,0.03141,-0.197,-355.9
241,4.0409999999999995,0.01645,-0.197,-385.9
242,4.058000000000001,-0.01346,-0.197,-436.8
243,4.075,-0.0344,-0.197,-453.1
244,4.092,-0.06731,-0.194,-466.1
245,4.108999999999999,-0.09424,-0.197,-360.1
246,4.124999999999999,-0.112,-0.185,-401.5
247,4.142,-0.133,-0.165,-336.8
248,4.159,-0.145,-0.159,-443.7
249,4.175999999999999,-0.172,-0.126,-334.6
250,4.191999999999999,-0.175,-0.129,-199.3
251,4.2090000000000005,-0.196,-0.111,-305.2
252,4.226,-0.214,-0.105,-148.7
253,4.242999999999999,-0.217,-0.09873,-115.7
254,4.260000000000001,-0.22,-0.08975,-299.5
255,4.276000000000001,-0.256,-0.06582,-368.8
256,4.293,-0.259,-0.04488,-274.5
257,4.31,-0.262,-0.02393,-234.8
258,4.326999999999999,-0.262,-0.008975,-191.9
259,4.342999999999999,-0.283,0.005983,-224.7
260,4.36,-0.307,0.02992,-283.1
261,4.377,-0.301,0.05684,-327.8
262,4.393999999999999,-0.292,0.08676,-275.2
263,4.409999999999999,-0.289,0.105,-242.5
264,4.4270000000000005,-0.28,0.129,-301.7
265,4.444,-0.274,0.159,-263.0
266,4.460999999999999,-0.271,0.18,-267.7
267,4.478000000000001,-0.262,0.212,-247.1
268,4.494000000000001,-0.271,0.242,-192.3
269,4.511,-0.253,0.257,-226.5
270,4.528,-0.241,0.281,-308.7
271,4.544999999999999,-0.205,0.302,-281.0
272,4.560999999999999,-0.199,0.329,-238.0
273,4.578,-0.169,0.344,-272.8
274,4.595,-0.145,0.359,-278.5
275,4.611999999999999,-0.112,0.371,-253.6
276,4.627999999999999,-0.09125,0.38,-234.5
277,4.6450000000000005,-0.06133,0.389,-214.4
278,4.662,-0.04338,0.392,-247.8
279,4.678999999999999,-0.004488,0.395,-271.8
280,4.696000000000001,0.01945,0.398,-193.6
281,4.712000000000001,0.04039,0.395,-232.5
282,4.729,0.0733,0.392,-266.5
283,4.7459999999999996,0.1,0.38,-264.9
284,4.762999999999999,0.13,0.368,-210.1
285,4.778999999999999,0.145,0.362,-210.8
286,4.796,0.169,0.338,-286.9
287,4.813,0.196,0.32,-241.1
288,4.829999999999999,0.211,0.305,-209.0
289,4.847,0.226,0.284,-303.2
290,4.863,0.25,0.251,-282.8
291,4.88,0.259,0.233,-203.8
292,4.896999999999999,0.265,0.209,-274.9
293,4.914000000000001,0.274,0.177,-290.2
294,4.930000000000001,0.28,0.153,-255.9
295,4.947,0.286,0.129,-264.1
296,4.9639999999999995,0.292,0.105,-247.4
297,4.980999999999999,0.283,0.08078,-268.4
298,4.996999999999999,0.268,0.05086,-341.8
299,5.014,0.268,0.02094,-380.6
300,5.031,0.256,-0.008975,-321.6
301,5.047999999999999,0.244,-0.02693,-403.2
302,5.065,0.226,-0.06283,-415.8
303,5.081,0.211,-0.07778,-313.7
304,5.098,0.202,-0.09873,-359.5
305,5.114999999999999,0.175,-0.111,-364.4
306,5.132000000000001,0.163,-0.129,-404.8
307,5.148000000000001,0.145,-0.15,-489.9
308,5.165,0.112,-0.159,-443.3
309,5.1819999999999995,0.09723,-0.174,-481.2
310,5.198999999999999,0.06133,-0.177,-500.0
311,5.214999999999999,0.04039,-0.182,-258.0
312,5.232,0.0344,-0.185,-333.6
313,5.249,0.004488,-0.197,-559.1
314,5.265999999999999,-0.02842,-0.194,-537.0
315,5.283,-0.06133,-0.203,-498.8
316,5.299,-0.08526,-0.182,-594.4
317,5.316,-0.127,-0.171,-377.3
318,5.332999999999999,-0.127,-0.165,-301.8
319,5.3500000000000005,-0.169,-0.159,-368.5
320,5.3660000000000005,-0.175,-0.147,-239.3
321,5.383,-0.187,-0.132,-175.4
322,5.3999999999999995,-0.208,-0.141,-188.5
323,5.417000000000001,-0.223,-0.123,-438.4
324,5.433000000000001,-0.247,-0.08676,-520.5
325,5.45,-0.268,-0.05385,-302.4
326,5.467,-0.295,-0.04787,-266.8
327,5.483999999999999,-0.283,-0.01197,-327.2
328,5.501,-0.295,0.008975,-277.4
329,5.517,-0.298,0.0359,-299.9
330,5.534,-0.301,0.06283,-293.7
331,5.550999999999999,-0.289,0.08676,-254.1
332,5.5680000000000005,-0.283,0.105,-266.5
333,5.5840000000000005,-0.268,0.129,-312.4
334,5.601,-0.286,0.171,-251.5
335,5.617999999999999,-0.274,0.185,-249.6
336,5.635000000000001,-0.268,0.218,-308.3
337,5.652,-0.241,0.236,-227.4
338,5.668,-0.25,0.266,-244.8
339,5.685,-0.226,0.296,-280.9
340,5.701999999999999,-0.208,0.311,-261.6
341,5.719,-0.184,0.338,-255.4
342,5.735,-0.166,0.353,-278.9
343,5.752,-0.127,0.365,-298.0
344,5.768999999999999,-0.103,0.38,-221.3
345,5.7860000000000005,-0.07928,0.38,-267.7
346,5.8020000000000005,-0.04338,0.398,-295.4
347,5.819,-0.01346,0.41,-229.5
348,5.835999999999999,0.01047,0.407,-225.2
349,5.853000000000001,0.04039,0.407,-244.5
350,5.87,0.06731,0.395,-252.5
351,5.886,0.1,0.398,-251.2
352,5.903,0.124,0.38,-259.0
353,5.919999999999999,0.151,0.359,-252.6
354,5.937,0.172,0.344,-241.6
355,5.953,0.199,0.332,-252.4
356,5.97,0.214,0.305,-247.0
357,5.986999999999999,0.232,0.284,-261.4
358,6.0040000000000004,0.244,0.254,-330.4
359,6.0200000000000005,0.274,0.227,-373.2
360,6.037,0.292,0.194,-270.3
361,6.053999999999999,0.283,0.168,-208.9
362,6.071000000000001,0.286,0.144,-282.5
363,6.088,0.286,0.111,-358.3
364,6.104,0.286,0.07479,-395.5
365,6.1209999999999996,0.28,0.03889,-305.6
366,6.137999999999999,0.271,0.02094,-235.3
367,6.155,0.256,0.0,-339.5
368,6.171,0.244,-0.02992,-455.4
369,6.188,0.241,-0.06582,-437.4
370,6.204999999999999,0.211,-0.08377,-523.0
371,6.222,0.181,-0.117,-470.8
372,6.239,0.16,-0.123,-226.8
373,6.255,0.151,-0.129,-383.4
374,6.271999999999999,0.124,-0.15,-515.1
375,6.289000000000001,0.1,-0.159,-486.6
376,6.306,0.07629,-0.177,-526.0
377,6.322,0.04936,-0.188,-440.9
378,6.3389999999999995,0.02842,-0.188,-531.0
379,6.355999999999999,-0.01047,-0.191,-508.0
380,6.373,-0.02842,-0.191,-534.4
381,6.389,-0.0703,-0.182,-584.6
